indicator_name,entity_name,year,value_label,value,female_pop,width,female_pop_annot
Can a woman work at night in the same way as a man?,Botswana,2021,yes,1,1310688.0,1.0,1.310688
Can a woman work at night in the same way as a man?,Namibia,2021,yes,1,1308985.0,1.0,1.308985
Can a woman work in a job deemed dangerous in the same way as a man?,Namibia,2021,yes,1,1308985.0,1.0,1.308985
Can a woman work in an industrial job in the same way as a man?,Namibia,2021,yes,1,1308985.0,1.0,1.308985
Does the law mandate equal remuneration for work of equal value?,Namibia,2021,yes,1,1308985.0,1.0,1.308985
Can a woman work at night in the same way as a man?,Lesotho,2021,yes,1,1155756.0,1.0,1.155756
Does the law mandate equal remuneration for work of equal value?,Lesotho,2021,yes,1,1155756.0,1.0,1.155756
Can a woman work in an industrial job in the same way as a man?,Lesotho,2021,no,-1,1155756.0,1.0,1.155756
Can a woman work in a job deemed dangerous in the same way as a man?,Lesotho,2021,yes,1,1155756.0,1.0,1.155756
Can a woman work in a job deemed dangerous in the same way as a man?,Gabon,2021,no,-1,1148767.0,1.0,1.148767
Can a woman work in an industrial job in the same way as a man?,Gabon,2021,no,-1,1148767.0,1.0,1.148767
Can a woman work at night in the same way as a man?,Gabon,2021,yes,1,1148767.0,1.0,1.148767
Does the law mandate equal remuneration for work of equal value?,Gabon,2021,no,-1,1148767.0,1.0,1.148767
Can a woman work in an industrial job in the same way as a man?,Slovenia,2021,no,-1,1048601.0,1.0,1.048601
Can a woman work in a job deemed dangerous in the same way as a man?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Does the law mandate equal remuneration for work of equal value?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Can a woman work at night in the same way as a man?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Can a woman work in a job deemed dangerous in the same way as a man?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Does the law mandate equal remuneration for work of equal value?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Can a woman work at night in the same way as a man?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Can a woman work in an industrial job in the same way as a man?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Can a woman work at night in the same way as a man?,North Macedonia,2021,yes,1,1035460.0,1.0,1.03546
Can a woman work in an industrial job in the same way as a man?,North Macedonia,2021,no,-1,1035460.0,1.0,1.03546
Does the law mandate equal remuneration for work of equal value?,North Macedonia,2021,no,-1,1035460.0,1.0,1.03546
Can a woman work in a job deemed dangerous in the same way as a man?,North Macedonia,2021,yes,1,1035460.0,1.0,1.03546
Can a woman work in a job deemed dangerous in the same way as a man?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Can a woman work in an industrial job in the same way as a man?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Does the law mandate equal remuneration for work of equal value?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Can a woman work at night in the same way as a man?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Can a woman work in a job deemed dangerous in the same way as a man?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Can a woman work in an industrial job in the same way as a man?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Can a woman work at night in the same way as a man?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Does the law mandate equal remuneration for work of equal value?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Can a woman work in an industrial job in the same way as a man?,Trinidad and Tobago,2021,yes,1,772874.0,1.0,0.772874
Can a woman work in a job deemed dangerous in the same way as a man?,Trinidad and Tobago,2021,yes,1,772874.0,1.0,0.772874
Does the law mandate equal remuneration for work of equal value?,Trinidad and Tobago,2021,no,-1,772874.0,1.0,0.772874
Can a woman work at night in the same way as a man?,Trinidad and Tobago,2021,yes,1,772874.0,1.0,0.772874
Can a woman work in a job deemed dangerous in the same way as a man?,Equatorial Guinea,2021,yes,1,771091.0,1.0,0.771091
Can a woman work in an industrial job in the same way as a man?,Equatorial Guinea,2021,yes,1,771091.0,1.0,0.771091
Can a woman work at night in the same way as a man?,Equatorial Guinea,2021,yes,1,771091.0,1.0,0.771091
Does the law mandate equal remuneration for work of equal value?,Equatorial Guinea,2021,yes,1,771091.0,1.0,0.771091
Can a woman work at night in the same way as a man?,Qatar,2021,yes,1,734561.0,1.0,0.734561
Does the law mandate equal remuneration for work of equal value?,Qatar,2021,no,-1,734561.0,1.0,0.734561
Can a woman work in a job deemed dangerous in the same way as a man?,Qatar,2021,no,-1,734561.0,1.0,0.734561
Can a woman work in an industrial job in the same way as a man?,Qatar,2021,yes,1,734561.0,1.0,0.734561
Can a woman work in a job deemed dangerous in the same way as a man?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Does the law mandate equal remuneration for work of equal value?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Can a woman work at night in the same way as a man?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Can a woman work in an industrial job in the same way as a man?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Can a woman work in an industrial job in the same way as a man?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Can a woman work at night in the same way as a man?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Does the law mandate equal remuneration for work of equal value?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Can a woman work in a job deemed dangerous in the same way as a man?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Can a woman work in a job deemed dangerous in the same way as a man?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Can a woman work in an industrial job in the same way as a man?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Does the law mandate equal remuneration for work of equal value?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Can a woman work at night in the same way as a man?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Can a woman work in a job deemed dangerous in the same way as a man?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Can a woman work in an industrial job in the same way as a man?,Cyprus,2021,no,-1,621034.0,1.0,0.621034
Can a woman work at night in the same way as a man?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Does the law mandate equal remuneration for work of equal value?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Does the law mandate equal remuneration for work of equal value?,Eswatini,2021,no,-1,600441.0,1.0,0.600441
Can a woman work at night in the same way as a man?,Eswatini,2021,yes,1,600441.0,1.0,0.600441
Can a woman work in an industrial job in the same way as a man?,Eswatini,2021,no,-1,600441.0,1.0,0.600441
Can a woman work in a job deemed dangerous in the same way as a man?,Eswatini,2021,yes,1,600441.0,1.0,0.600441
Can a woman work in a job deemed dangerous in the same way as a man?,Djibouti,2021,no,-1,556667.0,1.0,0.556667
Can a woman work in an industrial job in the same way as a man?,Djibouti,2021,no,-1,556667.0,1.0,0.556667
Does the law mandate equal remuneration for work of equal value?,Djibouti,2021,yes,1,556667.0,1.0,0.556667
Can a woman work at night in the same way as a man?,Djibouti,2021,yes,1,556667.0,1.0,0.556667
Can a woman work at night in the same way as a man?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Does the law mandate equal remuneration for work of equal value?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Can a woman work in a job deemed dangerous in the same way as a man?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Can a woman work in an industrial job in the same way as a man?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Does the law mandate equal remuneration for work of equal value?,Fiji,2021,no,-1,460926.0,1.0,0.460926
Can a woman work at night in the same way as a man?,Fiji,2021,yes,1,460926.0,1.0,0.460926
Can a woman work in a job deemed dangerous in the same way as a man?,Fiji,2021,yes,1,460926.0,1.0,0.460926
Can a woman work in an industrial job in the same way as a man?,Fiji,2021,no,-1,460926.0,1.0,0.460926
Can a woman work in an industrial job in the same way as a man?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Does the law mandate equal remuneration for work of equal value?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Can a woman work at night in the same way as a man?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Can a woman work in a job deemed dangerous in the same way as a man?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Can a woman work in a job deemed dangerous in the same way as a man?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Can a woman work at night in the same way as a man?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Does the law mandate equal remuneration for work of equal value?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Can a woman work in an industrial job in the same way as a man?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Can a woman work at night in the same way as a man?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Can a woman work in an industrial job in the same way as a man?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Can a woman work in a job deemed dangerous in the same way as a man?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Does the law mandate equal remuneration for work of equal value?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Can a woman work at night in the same way as a man?,Solomon Islands,2021,no,-1,346168.0,1.0,0.346168
Does the law mandate equal remuneration for work of equal value?,Solomon Islands,2021,no,-1,346168.0,1.0,0.346168
Can a woman work in a job deemed dangerous in the same way as a man?,Solomon Islands,2021,yes,1,346168.0,1.0,0.346168
Can a woman work in an industrial job in the same way as a man?,Solomon Islands,2021,no,-1,346168.0,1.0,0.346168
Can a woman work at night in the same way as a man?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Does the law mandate equal remuneration for work of equal value?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Can a woman work in an industrial job in the same way as a man?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Can a woman work in a job deemed dangerous in the same way as a man?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Can a woman work at night in the same way as a man?,Montenegro,2021,no,-1,317538.0,1.0,0.317538
Does the law mandate equal remuneration for work of equal value?,Montenegro,2021,no,-1,317538.0,1.0,0.317538
Can a woman work in an industrial job in the same way as a man?,Montenegro,2021,yes,1,317538.0,1.0,0.317538
Can a woman work in a job deemed dangerous in the same way as a man?,Montenegro,2021,yes,1,317538.0,1.0,0.317538
Can a woman work at night in the same way as a man?,Suriname,2021,yes,1,307598.0,1.0,0.307598
Does the law mandate equal remuneration for work of equal value?,Suriname,2021,no,-1,307598.0,1.0,0.307598
Can a woman work in a job deemed dangerous in the same way as a man?,Suriname,2021,yes,1,307598.0,1.0,0.307598
Can a woman work in an industrial job in the same way as a man?,Suriname,2021,yes,1,307598.0,1.0,0.307598
Can a woman work in a job deemed dangerous in the same way as a man?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Does the law mandate equal remuneration for work of equal value?,Cabo Verde,2021,no,-1,295580.0,1.0,0.29558
Can a woman work in an industrial job in the same way as a man?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Can a woman work at night in the same way as a man?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Does the law mandate equal remuneration for work of equal value?,Malta,2021,yes,1,248831.0,1.0,0.248831
Can a woman work in an industrial job in the same way as a man?,Malta,2021,no,-1,248831.0,1.0,0.248831
Can a woman work in a job deemed dangerous in the same way as a man?,Malta,2021,yes,1,248831.0,1.0,0.248831
Can a woman work at night in the same way as a man?,Malta,2021,yes,1,248831.0,1.0,0.248831
Can a woman work at night in the same way as a man?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Does the law mandate equal remuneration for work of equal value?,Maldives,2021,no,-1,220721.0,1.0,0.220721
Can a woman work in a job deemed dangerous in the same way as a man?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Can a woman work in an industrial job in the same way as a man?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Can a woman work in a job deemed dangerous in the same way as a man?,Brunei Darussalam,2021,yes,1,214922.0,1.0,0.214922
Can a woman work at night in the same way as a man?,Brunei Darussalam,2021,yes,1,214922.0,1.0,0.214922
Does the law mandate equal remuneration for work of equal value?,Brunei Darussalam,2021,no,-1,214922.0,1.0,0.214922
Can a woman work in an industrial job in the same way as a man?,Brunei Darussalam,2021,yes,1,214922.0,1.0,0.214922
Can a woman work in a job deemed dangerous in the same way as a man?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Can a woman work in an industrial job in the same way as a man?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Does the law mandate equal remuneration for work of equal value?,Bahamas,2021,no,-1,212878.0,1.0,0.212878
Can a woman work at night in the same way as a man?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Can a woman work at night in the same way as a man?,Belize,2021,yes,1,198800.0,1.0,0.1988
Does the law mandate equal remuneration for work of equal value?,Belize,2021,no,-1,198800.0,1.0,0.1988
Can a woman work in an industrial job in the same way as a man?,Belize,2021,no,-1,198800.0,1.0,0.1988
Can a woman work in a job deemed dangerous in the same way as a man?,Belize,2021,yes,1,198800.0,1.0,0.1988
Can a woman work in an industrial job in the same way as a man?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Can a woman work in a job deemed dangerous in the same way as a man?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Does the law mandate equal remuneration for work of equal value?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Can a woman work at night in the same way as a man?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Can a woman work in a job deemed dangerous in the same way as a man?,Vanuatu,2021,yes,1,158631.0,1.0,0.158631
Can a woman work in an industrial job in the same way as a man?,Vanuatu,2021,yes,1,158631.0,1.0,0.158631
Can a woman work at night in the same way as a man?,Vanuatu,2021,no,-1,158631.0,1.0,0.158631
Does the law mandate equal remuneration for work of equal value?,Vanuatu,2021,no,-1,158631.0,1.0,0.158631
Can a woman work in an industrial job in the same way as a man?,Barbados,2021,no,-1,146366.0,1.0,0.146366
Can a woman work in a job deemed dangerous in the same way as a man?,Barbados,2021,yes,1,146366.0,1.0,0.146366
Does the law mandate equal remuneration for work of equal value?,Barbados,2021,no,-1,146366.0,1.0,0.146366
Can a woman work at night in the same way as a man?,Barbados,2021,yes,1,146366.0,1.0,0.146366
Does the law mandate equal remuneration for work of equal value?,Sao Tome and Principe,2021,no,-1,111802.0,1.0,0.111802
Can a woman work in an industrial job in the same way as a man?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Can a woman work in a job deemed dangerous in the same way as a man?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Can a woman work at night in the same way as a man?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Can a woman work at night in the same way as a man?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Does the law mandate equal remuneration for work of equal value?,Samoa,2021,no,-1,107213.0,1.0,0.107213
Can a woman work in an industrial job in the same way as a man?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Can a woman work in a job deemed dangerous in the same way as a man?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Does the law mandate equal remuneration for work of equal value?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Can a woman work in an industrial job in the same way as a man?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Can a woman work in a job deemed dangerous in the same way as a man?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Can a woman work at night in the same way as a man?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Can a woman work at night in the same way as a man?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Does the law mandate equal remuneration for work of equal value?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Can a woman work in an industrial job in the same way as a man?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Can a woman work in a job deemed dangerous in the same way as a man?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Does the law mandate equal remuneration for work of equal value?,Grenada,2021,yes,1,62254.0,1.0,0.062254
Can a woman work at night in the same way as a man?,Grenada,2021,yes,1,62254.0,1.0,0.062254
Can a woman work in a job deemed dangerous in the same way as a man?,Grenada,2021,yes,1,62254.0,1.0,0.062254
Can a woman work in an industrial job in the same way as a man?,Grenada,2021,yes,1,62254.0,1.0,0.062254
Can a woman work at night in the same way as a man?,"Micronesia, Fed. Sts.",2021,yes,1,56233.0,1.0,0.056233
Does the law mandate equal remuneration for work of equal value?,"Micronesia, Fed. Sts.",2021,no,-1,56233.0,1.0,0.056233
Can a woman work in an industrial job in the same way as a man?,"Micronesia, Fed. Sts.",2021,yes,1,56233.0,1.0,0.056233
Can a woman work in a job deemed dangerous in the same way as a man?,"Micronesia, Fed. Sts.",2021,yes,1,56233.0,1.0,0.056233
Can a woman work in a job deemed dangerous in the same way as a man?,Tonga,2021,yes,1,53578.0,1.0,0.053578
Does the law mandate equal remuneration for work of equal value?,Tonga,2021,no,-1,53578.0,1.0,0.053578
Can a woman work at night in the same way as a man?,Tonga,2021,yes,1,53578.0,1.0,0.053578
Can a woman work in an industrial job in the same way as a man?,Tonga,2021,yes,1,53578.0,1.0,0.053578
Can a woman work at night in the same way as a man?,St. Vincent and the Grenadines,2021,yes,1,51123.0,1.0,0.051123
Can a woman work in a job deemed dangerous in the same way as a man?,St. Vincent and the Grenadines,2021,yes,1,51123.0,1.0,0.051123
Can a woman work in an industrial job in the same way as a man?,St. Vincent and the Grenadines,2021,no,-1,51123.0,1.0,0.051123
Does the law mandate equal remuneration for work of equal value?,St. Vincent and the Grenadines,2021,no,-1,51123.0,1.0,0.051123
Does the law mandate equal remuneration for work of equal value?,Antigua and Barbuda,2021,no,-1,48709.0,1.0,0.048709
Can a woman work at night in the same way as a man?,Antigua and Barbuda,2021,yes,1,48709.0,1.0,0.048709
Can a woman work in a job deemed dangerous in the same way as a man?,Antigua and Barbuda,2021,yes,1,48709.0,1.0,0.048709
Can a woman work in an industrial job in the same way as a man?,Antigua and Barbuda,2021,yes,1,48709.0,1.0,0.048709
Can a woman work at night in the same way as a man?,Seychelles,2021,yes,1,46958.0,1.0,0.046958
Does the law mandate equal remuneration for work of equal value?,Seychelles,2021,no,-1,46958.0,1.0,0.046958
Can a woman work in a job deemed dangerous in the same way as a man?,Seychelles,2021,yes,1,46958.0,1.0,0.046958
Can a woman work in an industrial job in the same way as a man?,Seychelles,2021,yes,1,46958.0,1.0,0.046958
Can a woman work in an industrial job in the same way as a man?,Dominica,2021,no,-1,36373.0,1.0,0.036373
Does the law mandate equal remuneration for work of equal value?,Dominica,2021,no,-1,36373.0,1.0,0.036373
Can a woman work at night in the same way as a man?,Dominica,2021,yes,1,36373.0,1.0,0.036373
Can a woman work in a job deemed dangerous in the same way as a man?,Dominica,2021,yes,1,36373.0,1.0,0.036373
Does the law mandate equal remuneration for work of equal value?,St. Kitts and Nevis,2021,no,-1,24591.0,1.0,0.024591
Can a woman work in an industrial job in the same way as a man?,St. Kitts and Nevis,2021,no,-1,24591.0,1.0,0.024591
Can a woman work at night in the same way as a man?,St. Kitts and Nevis,2021,yes,1,24591.0,1.0,0.024591
Can a woman work in a job deemed dangerous in the same way as a man?,St. Kitts and Nevis,2021,yes,1,24591.0,1.0,0.024591
Does the law mandate equal remuneration for work of equal value?,Marshall Islands,2021,yes,1,20567.0,1.0,0.020567
Can a woman work at night in the same way as a man?,Marshall Islands,2021,yes,1,20567.0,1.0,0.020567
Can a woman work in a job deemed dangerous in the same way as a man?,Marshall Islands,2021,yes,1,20567.0,1.0,0.020567
Can a woman work in an industrial job in the same way as a man?,Marshall Islands,2021,yes,1,20567.0,1.0,0.020567
Can a woman work at night in the same way as a man?,San Marino,2021,yes,1,17326.0,1.0,0.017326
Does the law mandate equal remuneration for work of equal value?,San Marino,2021,no,-1,17326.0,1.0,0.017326
Can a woman work in an industrial job in the same way as a man?,San Marino,2021,yes,1,17326.0,1.0,0.017326
Can a woman work in a job deemed dangerous in the same way as a man?,San Marino,2021,yes,1,17326.0,1.0,0.017326
Can a woman work in an industrial job in the same way as a man?,Palau,2021,yes,1,8643.0,1.0,0.008643
Can a woman work in a job deemed dangerous in the same way as a man?,Palau,2021,yes,1,8643.0,1.0,0.008643
Does the law mandate equal remuneration for work of equal value?,Palau,2021,no,-1,8643.0,1.0,0.008643
Can a woman work at night in the same way as a man?,Palau,2021,yes,1,8643.0,1.0,0.008643
