indicator_name,entity_name,year,value_label,value,female_pop,width,female_pop_annot
Does the law prohibit discrimination in employment based on gender?,Namibia,2021,yes,1,1308985.0,1.0,1.308985
Is there legislation on sexual harassment in employment?,Namibia,2021,yes,1,1308985.0,1.0,1.308985
Are there criminal penalties or civil remedies for sexual harassment in employment?,Lesotho,2021,no,-1,1155756.0,1.0,1.155756
Is there legislation on sexual harassment in employment?,Lesotho,2021,yes,1,1155756.0,1.0,1.155756
Does the law prohibit discrimination in employment based on gender?,Lesotho,2021,yes,1,1155756.0,1.0,1.155756
Can a woman get a job in the same way as a man?,Lesotho,2021,yes,1,1155756.0,1.0,1.155756
Can a woman get a job in the same way as a man?,Gabon,2021,yes,1,1148767.0,1.0,1.148767
Does the law prohibit discrimination in employment based on gender?,Gabon,2021,yes,1,1148767.0,1.0,1.148767
Are there criminal penalties or civil remedies for sexual harassment in employment?,Gabon,2021,yes,1,1148767.0,1.0,1.148767
Is there legislation on sexual harassment in employment?,Gabon,2021,yes,1,1148767.0,1.0,1.148767
Does the law prohibit discrimination in employment based on gender?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Can a woman get a job in the same way as a man?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Is there legislation on sexual harassment in employment?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Are there criminal penalties or civil remedies for sexual harassment in employment?,Slovenia,2021,yes,1,1048601.0,1.0,1.048601
Can a woman get a job in the same way as a man?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Is there legislation on sexual harassment in employment?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Are there criminal penalties or civil remedies for sexual harassment in employment?,Guinea-Bissau,2021,no,-1,1043505.0,1.0,1.043505
Does the law prohibit discrimination in employment based on gender?,Guinea-Bissau,2021,yes,1,1043505.0,1.0,1.043505
Are there criminal penalties or civil remedies for sexual harassment in employment?,North Macedonia,2021,yes,1,1035460.0,1.0,1.03546
Does the law prohibit discrimination in employment based on gender?,North Macedonia,2021,yes,1,1035460.0,1.0,1.03546
Is there legislation on sexual harassment in employment?,North Macedonia,2021,yes,1,1035460.0,1.0,1.03546
Can a woman get a job in the same way as a man?,North Macedonia,2021,yes,1,1035460.0,1.0,1.03546
Can a woman get a job in the same way as a man?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Does the law prohibit discrimination in employment based on gender?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Is there legislation on sexual harassment in employment?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Are there criminal penalties or civil remedies for sexual harassment in employment?,Latvia,2021,yes,1,1011596.0,1.0,1.011596
Can a woman get a job in the same way as a man?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Does the law prohibit discrimination in employment based on gender?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Are there criminal penalties or civil remedies for sexual harassment in employment?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Is there legislation on sexual harassment in employment?,Kosovo,2021,yes,1,895801.0,1.0,0.895801
Does the law prohibit discrimination in employment based on gender?,Trinidad and Tobago,2021,yes,1,772874.0,1.0,0.772874
Can a woman get a job in the same way as a man?,Trinidad and Tobago,2021,yes,1,772874.0,1.0,0.772874
Is there legislation on sexual harassment in employment?,Trinidad and Tobago,2021,no,-1,772874.0,1.0,0.772874
Are there criminal penalties or civil remedies for sexual harassment in employment?,Trinidad and Tobago,2021,no,-1,772874.0,1.0,0.772874
Can a woman get a job in the same way as a man?,Equatorial Guinea,2021,no,-1,771091.0,1.0,0.771091
Does the law prohibit discrimination in employment based on gender?,Equatorial Guinea,2021,yes,1,771091.0,1.0,0.771091
Are there criminal penalties or civil remedies for sexual harassment in employment?,Equatorial Guinea,2021,no,-1,771091.0,1.0,0.771091
Is there legislation on sexual harassment in employment?,Equatorial Guinea,2021,no,-1,771091.0,1.0,0.771091
Are there criminal penalties or civil remedies for sexual harassment in employment?,Qatar,2021,no,-1,734561.0,1.0,0.734561
Is there legislation on sexual harassment in employment?,Qatar,2021,no,-1,734561.0,1.0,0.734561
Can a woman get a job in the same way as a man?,Qatar,2021,no,-1,734561.0,1.0,0.734561
Does the law prohibit discrimination in employment based on gender?,Qatar,2021,no,-1,734561.0,1.0,0.734561
Can a woman get a job in the same way as a man?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Is there legislation on sexual harassment in employment?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Are there criminal penalties or civil remedies for sexual harassment in employment?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Does the law prohibit discrimination in employment based on gender?,Estonia,2021,yes,1,699703.0,1.0,0.699703
Does the law prohibit discrimination in employment based on gender?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Are there criminal penalties or civil remedies for sexual harassment in employment?,Timor-Leste,2021,no,-1,647343.0,1.0,0.647343
Is there legislation on sexual harassment in employment?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Can a woman get a job in the same way as a man?,Timor-Leste,2021,yes,1,647343.0,1.0,0.647343
Can a woman get a job in the same way as a man?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Does the law prohibit discrimination in employment based on gender?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Is there legislation on sexual harassment in employment?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Are there criminal penalties or civil remedies for sexual harassment in employment?,Mauritius,2021,yes,1,641326.0,1.0,0.641326
Can a woman get a job in the same way as a man?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Does the law prohibit discrimination in employment based on gender?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Are there criminal penalties or civil remedies for sexual harassment in employment?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Is there legislation on sexual harassment in employment?,Cyprus,2021,yes,1,621034.0,1.0,0.621034
Is there legislation on sexual harassment in employment?,Eswatini,2021,no,-1,600441.0,1.0,0.600441
Are there criminal penalties or civil remedies for sexual harassment in employment?,Eswatini,2021,no,-1,600441.0,1.0,0.600441
Does the law prohibit discrimination in employment based on gender?,Eswatini,2021,yes,1,600441.0,1.0,0.600441
Can a woman get a job in the same way as a man?,Eswatini,2021,no,-1,600441.0,1.0,0.600441
Can a woman get a job in the same way as a man?,Djibouti,2021,yes,1,556667.0,1.0,0.556667
Does the law prohibit discrimination in employment based on gender?,Djibouti,2021,yes,1,556667.0,1.0,0.556667
Is there legislation on sexual harassment in employment?,Djibouti,2021,yes,1,556667.0,1.0,0.556667
Are there criminal penalties or civil remedies for sexual harassment in employment?,Djibouti,2021,yes,1,556667.0,1.0,0.556667
Are there criminal penalties or civil remedies for sexual harassment in employment?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Is there legislation on sexual harassment in employment?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Can a woman get a job in the same way as a man?,Bahrain,2021,no,-1,554616.0,1.0,0.554616
Does the law prohibit discrimination in employment based on gender?,Bahrain,2021,yes,1,554616.0,1.0,0.554616
Is there legislation on sexual harassment in employment?,Fiji,2021,yes,1,460926.0,1.0,0.460926
Are there criminal penalties or civil remedies for sexual harassment in employment?,Fiji,2021,yes,1,460926.0,1.0,0.460926
Can a woman get a job in the same way as a man?,Fiji,2021,yes,1,460926.0,1.0,0.460926
Does the law prohibit discrimination in employment based on gender?,Fiji,2021,yes,1,460926.0,1.0,0.460926
Does the law prohibit discrimination in employment based on gender?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Is there legislation on sexual harassment in employment?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Are there criminal penalties or civil remedies for sexual harassment in employment?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Can a woman get a job in the same way as a man?,Guyana,2021,yes,1,410932.0,1.0,0.410932
Can a woman get a job in the same way as a man?,Comoros,2021,no,-1,408923.0,1.0,0.408923
Are there criminal penalties or civil remedies for sexual harassment in employment?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Is there legislation on sexual harassment in employment?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Does the law prohibit discrimination in employment based on gender?,Comoros,2021,yes,1,408923.0,1.0,0.408923
Are there criminal penalties or civil remedies for sexual harassment in employment?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Does the law prohibit discrimination in employment based on gender?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Can a woman get a job in the same way as a man?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Is there legislation on sexual harassment in employment?,Bhutan,2021,yes,1,365818.0,1.0,0.365818
Are there criminal penalties or civil remedies for sexual harassment in employment?,Solomon Islands,2021,no,-1,346168.0,1.0,0.346168
Is there legislation on sexual harassment in employment?,Solomon Islands,2021,no,-1,346168.0,1.0,0.346168
Can a woman get a job in the same way as a man?,Solomon Islands,2021,yes,1,346168.0,1.0,0.346168
Does the law prohibit discrimination in employment based on gender?,Solomon Islands,2021,no,-1,346168.0,1.0,0.346168
Are there criminal penalties or civil remedies for sexual harassment in employment?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Is there legislation on sexual harassment in employment?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Does the law prohibit discrimination in employment based on gender?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Can a woman get a job in the same way as a man?,Luxembourg,2021,yes,1,317924.0,1.0,0.317924
Are there criminal penalties or civil remedies for sexual harassment in employment?,Montenegro,2021,yes,1,317538.0,1.0,0.317538
Is there legislation on sexual harassment in employment?,Montenegro,2021,yes,1,317538.0,1.0,0.317538
Does the law prohibit discrimination in employment based on gender?,Montenegro,2021,yes,1,317538.0,1.0,0.317538
Can a woman get a job in the same way as a man?,Montenegro,2021,yes,1,317538.0,1.0,0.317538
Are there criminal penalties or civil remedies for sexual harassment in employment?,Suriname,2021,no,-1,307598.0,1.0,0.307598
Is there legislation on sexual harassment in employment?,Suriname,2021,no,-1,307598.0,1.0,0.307598
Can a woman get a job in the same way as a man?,Suriname,2021,yes,1,307598.0,1.0,0.307598
Does the law prohibit discrimination in employment based on gender?,Suriname,2021,yes,1,307598.0,1.0,0.307598
Can a woman get a job in the same way as a man?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Is there legislation on sexual harassment in employment?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Does the law prohibit discrimination in employment based on gender?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Are there criminal penalties or civil remedies for sexual harassment in employment?,Cabo Verde,2021,yes,1,295580.0,1.0,0.29558
Is there legislation on sexual harassment in employment?,Malta,2021,yes,1,248831.0,1.0,0.248831
Does the law prohibit discrimination in employment based on gender?,Malta,2021,yes,1,248831.0,1.0,0.248831
Can a woman get a job in the same way as a man?,Malta,2021,yes,1,248831.0,1.0,0.248831
Are there criminal penalties or civil remedies for sexual harassment in employment?,Malta,2021,yes,1,248831.0,1.0,0.248831
Are there criminal penalties or civil remedies for sexual harassment in employment?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Is there legislation on sexual harassment in employment?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Can a woman get a job in the same way as a man?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Does the law prohibit discrimination in employment based on gender?,Maldives,2021,yes,1,220721.0,1.0,0.220721
Can a woman get a job in the same way as a man?,Brunei Darussalam,2021,yes,1,214922.0,1.0,0.214922
Are there criminal penalties or civil remedies for sexual harassment in employment?,Brunei Darussalam,2021,no,-1,214922.0,1.0,0.214922
Is there legislation on sexual harassment in employment?,Brunei Darussalam,2021,no,-1,214922.0,1.0,0.214922
Does the law prohibit discrimination in employment based on gender?,Brunei Darussalam,2021,no,-1,214922.0,1.0,0.214922
Can a woman get a job in the same way as a man?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Does the law prohibit discrimination in employment based on gender?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Is there legislation on sexual harassment in employment?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Are there criminal penalties or civil remedies for sexual harassment in employment?,Bahamas,2021,yes,1,212878.0,1.0,0.212878
Are there criminal penalties or civil remedies for sexual harassment in employment?,Belize,2021,yes,1,198800.0,1.0,0.1988
Is there legislation on sexual harassment in employment?,Belize,2021,yes,1,198800.0,1.0,0.1988
Does the law prohibit discrimination in employment based on gender?,Belize,2021,no,-1,198800.0,1.0,0.1988
Can a woman get a job in the same way as a man?,Belize,2021,yes,1,198800.0,1.0,0.1988
Does the law prohibit discrimination in employment based on gender?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Can a woman get a job in the same way as a man?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Is there legislation on sexual harassment in employment?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Are there criminal penalties or civil remedies for sexual harassment in employment?,Iceland,2021,yes,1,181577.0,1.0,0.181577
Can a woman get a job in the same way as a man?,Vanuatu,2021,yes,1,158631.0,1.0,0.158631
Does the law prohibit discrimination in employment based on gender?,Vanuatu,2021,no,-1,158631.0,1.0,0.158631
Are there criminal penalties or civil remedies for sexual harassment in employment?,Vanuatu,2021,no,-1,158631.0,1.0,0.158631
Is there legislation on sexual harassment in employment?,Vanuatu,2021,no,-1,158631.0,1.0,0.158631
Does the law prohibit discrimination in employment based on gender?,Barbados,2021,yes,1,146366.0,1.0,0.146366
Can a woman get a job in the same way as a man?,Barbados,2021,yes,1,146366.0,1.0,0.146366
Is there legislation on sexual harassment in employment?,Barbados,2021,yes,1,146366.0,1.0,0.146366
Are there criminal penalties or civil remedies for sexual harassment in employment?,Barbados,2021,yes,1,146366.0,1.0,0.146366
Is there legislation on sexual harassment in employment?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Does the law prohibit discrimination in employment based on gender?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Can a woman get a job in the same way as a man?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Are there criminal penalties or civil remedies for sexual harassment in employment?,Sao Tome and Principe,2021,yes,1,111802.0,1.0,0.111802
Are there criminal penalties or civil remedies for sexual harassment in employment?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Is there legislation on sexual harassment in employment?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Does the law prohibit discrimination in employment based on gender?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Can a woman get a job in the same way as a man?,Samoa,2021,yes,1,107213.0,1.0,0.107213
Is there legislation on sexual harassment in employment?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Does the law prohibit discrimination in employment based on gender?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Can a woman get a job in the same way as a man?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Are there criminal penalties or civil remedies for sexual harassment in employment?,St. Lucia,2021,yes,1,90712.0,1.0,0.090712
Are there criminal penalties or civil remedies for sexual harassment in employment?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Is there legislation on sexual harassment in employment?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Does the law prohibit discrimination in employment based on gender?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Can a woman get a job in the same way as a man?,Kiribati,2021,yes,1,66150.0,1.0,0.06615
Is there legislation on sexual harassment in employment?,Grenada,2021,no,-1,62254.0,1.0,0.062254
Are there criminal penalties or civil remedies for sexual harassment in employment?,Grenada,2021,no,-1,62254.0,1.0,0.062254
Can a woman get a job in the same way as a man?,Grenada,2021,yes,1,62254.0,1.0,0.062254
Does the law prohibit discrimination in employment based on gender?,Grenada,2021,yes,1,62254.0,1.0,0.062254
Are there criminal penalties or civil remedies for sexual harassment in employment?,"Micronesia, Fed. Sts.",2021,no,-1,56233.0,1.0,0.056233
Is there legislation on sexual harassment in employment?,"Micronesia, Fed. Sts.",2021,no,-1,56233.0,1.0,0.056233
Does the law prohibit discrimination in employment based on gender?,"Micronesia, Fed. Sts.",2021,no,-1,56233.0,1.0,0.056233
Can a woman get a job in the same way as a man?,"Micronesia, Fed. Sts.",2021,yes,1,56233.0,1.0,0.056233
Can a woman get a job in the same way as a man?,Tonga,2021,yes,1,53578.0,1.0,0.053578
Is there legislation on sexual harassment in employment?,Tonga,2021,no,-1,53578.0,1.0,0.053578
Are there criminal penalties or civil remedies for sexual harassment in employment?,Tonga,2021,no,-1,53578.0,1.0,0.053578
Does the law prohibit discrimination in employment based on gender?,Tonga,2021,no,-1,53578.0,1.0,0.053578
Are there criminal penalties or civil remedies for sexual harassment in employment?,St. Vincent and the Grenadines,2021,no,-1,51123.0,1.0,0.051123
Can a woman get a job in the same way as a man?,St. Vincent and the Grenadines,2021,yes,1,51123.0,1.0,0.051123
Does the law prohibit discrimination in employment based on gender?,St. Vincent and the Grenadines,2021,no,-1,51123.0,1.0,0.051123
Is there legislation on sexual harassment in employment?,St. Vincent and the Grenadines,2021,no,-1,51123.0,1.0,0.051123
Is there legislation on sexual harassment in employment?,Antigua and Barbuda,2021,no,-1,48709.0,1.0,0.048709
Are there criminal penalties or civil remedies for sexual harassment in employment?,Antigua and Barbuda,2021,no,-1,48709.0,1.0,0.048709
Can a woman get a job in the same way as a man?,Antigua and Barbuda,2021,yes,1,48709.0,1.0,0.048709
Does the law prohibit discrimination in employment based on gender?,Antigua and Barbuda,2021,yes,1,48709.0,1.0,0.048709
Are there criminal penalties or civil remedies for sexual harassment in employment?,Seychelles,2021,no,-1,46958.0,1.0,0.046958
Is there legislation on sexual harassment in employment?,Seychelles,2021,no,-1,46958.0,1.0,0.046958
Can a woman get a job in the same way as a man?,Seychelles,2021,yes,1,46958.0,1.0,0.046958
Does the law prohibit discrimination in employment based on gender?,Seychelles,2021,yes,1,46958.0,1.0,0.046958
Does the law prohibit discrimination in employment based on gender?,Dominica,2021,no,-1,36373.0,1.0,0.036373
Is there legislation on sexual harassment in employment?,Dominica,2021,no,-1,36373.0,1.0,0.036373
Are there criminal penalties or civil remedies for sexual harassment in employment?,Dominica,2021,no,-1,36373.0,1.0,0.036373
Can a woman get a job in the same way as a man?,Dominica,2021,yes,1,36373.0,1.0,0.036373
Is there legislation on sexual harassment in employment?,St. Kitts and Nevis,2021,no,-1,24591.0,1.0,0.024591
Does the law prohibit discrimination in employment based on gender?,St. Kitts and Nevis,2021,no,-1,24591.0,1.0,0.024591
Are there criminal penalties or civil remedies for sexual harassment in employment?,St. Kitts and Nevis,2021,no,-1,24591.0,1.0,0.024591
Can a woman get a job in the same way as a man?,St. Kitts and Nevis,2021,yes,1,24591.0,1.0,0.024591
Is there legislation on sexual harassment in employment?,Marshall Islands,2021,no,-1,20567.0,1.0,0.020567
Are there criminal penalties or civil remedies for sexual harassment in employment?,Marshall Islands,2021,no,-1,20567.0,1.0,0.020567
Can a woman get a job in the same way as a man?,Marshall Islands,2021,yes,1,20567.0,1.0,0.020567
Does the law prohibit discrimination in employment based on gender?,Marshall Islands,2021,yes,1,20567.0,1.0,0.020567
Are there criminal penalties or civil remedies for sexual harassment in employment?,San Marino,2021,no,-1,17326.0,1.0,0.017326
Is there legislation on sexual harassment in employment?,San Marino,2021,no,-1,17326.0,1.0,0.017326
Does the law prohibit discrimination in employment based on gender?,San Marino,2021,yes,1,17326.0,1.0,0.017326
Can a woman get a job in the same way as a man?,San Marino,2021,yes,1,17326.0,1.0,0.017326
Does the law prohibit discrimination in employment based on gender?,Palau,2021,no,-1,8643.0,1.0,0.008643
Can a woman get a job in the same way as a man?,Palau,2021,yes,1,8643.0,1.0,0.008643
Is there legislation on sexual harassment in employment?,Palau,2021,no,-1,8643.0,1.0,0.008643
Are there criminal penalties or civil remedies for sexual harassment in employment?,Palau,2021,no,-1,8643.0,1.0,0.008643
